Date,MMM,ABT,ABBV,ABMD,ACN,ATVI,ADBE,AMD,AAP,AES,AFL,A,APD,AKAM,ALK,ALB,ARE,ALXN,ALGN
2000-02-03,25.116552352905273,6.2806644439697275,,26.75,,1.3115695714950562,17.14348030090332,19.5,,31.07942771911621,5.407773017883301,48.25228500366211,16.870803833007812,245.375,6.859090805053711,5.401049137115479,14.241616249084473,14.0,
2000-02-04,24.39748573303223,6.504976272583008,,27.5625,,1.1762120723724363,18.36912727355957,19.28125,,29.09769058227539,5.28743314743042,47.32138442993164,16.939382553100586,235.0,6.7626776695251465,5.324437141418457,14.271783828735352,13.65625,
2000-02-07,24.00370216369629,6.386918544769287,,29.5625,,1.120201826095581,19.12933349609375,20.65625,,30.934423446655273,5.1445274353027335,49.33835220336914,16.905096054077152,228.625,6.6938114166259775,5.324437141418457,14.211438179016113,13.421875,
2000-02-08,24.020811080932614,6.445944786071777,,28.375,,1.101531744003296,20.789382934570312,20.6875,,32.65032196044922,5.046752452850342,49.02805709838867,16.562191009521484,240.9375,6.624946594238281,5.247826099395752,14.090743064880373,12.859375,
2000-02-09,24.00370216369629,6.811924934387207,,27.375,,1.085195541381836,21.735763549804688,21.03125,,33.206172943115234,4.971543312072754,47.011085510253906,15.704927444458008,234.875,6.514758586883545,5.17121696472168,14.060574531555176,12.96875,
2000-02-10,23.558555603027344,6.634840488433838,,29.4375,,1.0781943798065186,22.65111541748047,21.25,,32.046131134033196,4.964019775390625,47.5928955078125,15.396319389343262,229.0,6.56985330581665,5.17121696472168,14.120923042297365,13.90625,
2000-02-11,22.719615936279297,6.42233419418335,,29.5,,1.110866904258728,22.44942855834961,22.75,,31.70778083801269,4.7985520362854,46.77835083007813,14.779098510742188,233.0625,6.432121753692628,4.9030799865722665,14.060574531555176,15.6875,
2000-02-14,22.702495574951172,6.623032569885254,,29.25,,1.0735265016555786,22.247737884521484,21.625,,33.06118011474609,4.700774192810059,47.43774032592773,15.73922348022461,230.375,6.018922328948975,5.037147521972656,14.301963806152346,15.625,
2000-02-15,24.41459655761719,6.634840488433838,,32.5,,1.0455217361450195,22.061565399169922,21.75,,33.39950180053711,4.737156391143799,50.81231689453125,15.910669326782227,222.5,6.101561069488525,5.17121696472168,14.332124710083008,18.75,
2000-02-16,24.19202995300293,6.552196502685548,,35.375,,1.0466885566711426,24.373220443725586,21.875,,34.100372314453125,4.69926118850708,50.26927185058594,15.362030982971193,246.125,6.129108428955077,4.979692935943604,14.090743064880373,22.0625,
2000-02-17,24.55156326293945,6.469557762145996,,41.3125,,1.0478556156158447,25.211000442504886,21.5,,34.00371551513672,4.585568428039551,60.19902038574219,15.636353492736815,252.0,6.253067493438722,5.056300163269043,14.151098251342773,21.03125,
2000-02-18,23.98657989501953,6.162609100341798,,40.75,,1.0081816911697388,24.38873672485352,21.5,,34.027870178222656,4.570409297943115,58.18203353881836,14.847681999206545,241.6875,6.1979737281799325,4.8839263916015625,14.392478942871096,19.0,
2000-02-22,24.688535690307614,6.304277420043945,,36.9375,,0.9988466501235962,24.396486282348636,20.90625,,33.2303466796875,4.517354488372803,56.7856559753418,15.259161949157715,242.125,6.046467304229736,4.8839263916015625,14.362298011779785,18.78125,
2000-02-23,25.61749649047852,6.068161964416504,,35.5546875,,0.9755091667175292,24.73004913330078,20.53125,,32.553646087646484,4.441559314727783,61.44021224975586,14.916254043579102,252.0625,5.977602481842041,4.826467514038086,14.422653198242188,19.0,
2000-02-24,25.25326538085937,5.997326850891112,,35.625,,0.9801765084266664,26.405616760253906,21.28125,,32.81948089599609,4.3202857971191415,66.24993896484375,14.470481872558596,274.8125,6.0051469802856445,4.711552619934082,14.241616249084473,19.8125,
2000-02-25,23.79634666442871,6.0563597679138175,,37.625,,0.952171504497528,24.450796127319336,20.25,,32.67449188232422,4.2520718574523935,67.10324859619139,14.33332061767578,267.0625,5.867415428161621,4.692401885986328,14.181262969970705,20.21875,
2000-02-28,23.98713111877441,6.2570552825927725,,37.0,,0.9381688833236694,24.28013038635254,18.875,,33.181995391845696,4.4794583320617685,62.68142700195313,14.33332061767578,256.75,5.963829040527344,4.692401885986328,14.362298011779785,20.65625,
2000-02-29,24.47277069091797,6.233442306518555,,36.96875,,0.9475038647651672,25.31960678100586,19.75,,32.408641815185554,4.433979034423828,64.46566009521484,14.12757968902588,261.25,5.839869022369385,4.615789890289307,14.754547119140625,21.3125,
2000-03-01,23.900409698486328,6.386918544769287,,33.625,,1.0828617811203003,24.91623115539551,20.25,,31.68361091613769,4.4794583320617685,67.72386932373047,14.23045253753662,278.625,5.88118839263916,4.462568759918213,14.784725189208984,28.875,
2000-03-02,23.883066177368164,6.327888488769531,,32.3125,,1.0828617811203003,20.013654708862305,19.625,,33.68952178955078,4.39608097076416,65.34812164306639,13.990421295166016,268.0,5.757229804992676,4.57748556137085,14.482990264892578,24.1875,
2000-03-03,24.837003707885746,6.127189159393311,,33.875,,1.1061991453170776,22.495975494384766,20.75,,33.61702346801758,4.441559314727783,67.02570343017578,14.436193466186525,268.375,5.991374969482423,4.596635341644287,14.57352066040039,24.90625,
2000-03-06,24.21261215209961,5.902879238128662,,34.0625,,1.0735265016555786,21.30136108398437,23.75,,31.46610450744629,4.3885040283203125,98.67670440673828,13.887551307678224,254.0,5.743457317352295,4.7690110206604,14.513171195983887,25.09375,
2000-03-07,22.963808059692386,5.595930576324463,,32.125,,1.0268516540527344,20.15328788757324,27.5,,30.78942108154297,4.221755504608153,88.1263656616211,13.270328521728516,262.4375,5.61949634552002,4.596635341644287,14.301963806152346,25.50390625,
2000-03-08,22.91178894042969,5.855656147003174,,29.5,,0.9848441481590272,19.62580108642578,26.75,,30.257732391357425,4.229334831237793,94.33245086669922,13.613231658935547,265.0,5.8949623107910165,4.826467514038086,14.513171195983887,25.09375,
2000-03-09,22.460832595825195,5.902879238128662,,30.625,,1.0781943798065186,19.39307975769043,29.0625,,29.21853828430176,4.2748122215271005,94.95305633544922,13.613231658935547,286.0,5.729682445526122,4.730705738067627,14.66402816772461,24.1875,
2000-03-10,22.616924285888672,5.8438496589660645,,30.75,,1.0688591003417969,20.665266036987305,26.0,,28.2276611328125,4.259651184082031,88.1263656616211,13.681807518005373,296.0,5.922506809234619,4.9030799865722665,14.543342590332033,23.25,
2000-03-13,21.92316246032715,5.7730164527893075,,28.3125,,1.01284921169281,20.38600730895996,25.75,,28.2276611328125,4.168701171875,81.45481872558594,13.544638633728027,284.75,5.963829040527344,4.87433671951294,14.57352066040039,22.5,
2000-03-14,21.957853317260746,5.879272937774657,,26.34375,,1.0361866950988772,20.21534919738769,24.0,,27.79265022277832,4.343027114868163,75.32632446289062,13.647518157958984,269.75,5.715909481048584,4.913176536560059,14.784725189208984,19.25,
2000-03-15,22.89443778991699,6.138996124267577,,22.875,,0.9708415865898132,20.74283790588379,24.625,,28.75934982299805,4.983488082885742,70.90449523925781,15.01912784576416,240.25,6.624946594238281,5.359829902648926,14.845072746276855,18.25,
2000-03-16,24.438087463378906,6.516781806945801,,23.0,,0.9708415865898132,23.44235420227051,24.59375,,30.98275756835937,5.335934638977051,73.27055358886719,16.28786849975586,229.125,7.16210412979126,5.767643451690674,14.905416488647461,19.28125,
2000-03-17,23.831035614013672,6.327888488769531,,25.75,,0.9778428673744202,21.766796112060547,25.0,,30.11272430419922,5.070653915405273,75.17117309570312,15.121992111206055,218.9375,6.7626776695251465,5.884162902832031,14.845072746276855,21.625,
2000-03-20,24.14322853088379,6.398723125457764,,23.0,,1.0081816911697388,21.70473289489746,26.875,,29.726043701171875,5.0100202560424805,70.59418487548828,15.362030982971193,213.25,6.611171245574951,6.097779750823975,14.875245094299315,19.28125,
2000-03-21,25.09715843200684,6.363306999206543,,24.25,,1.0035141706466677,22.759714126586914,27.40625,,28.85601806640625,5.2601423263549805,71.36994171142578,15.636353492736815,197.5,6.969277858734131,6.136617660522461,14.905416488647461,17.5,
2000-03-22,23.86571884155273,6.481362819671631,,27.125,,0.9988466501235962,25.31960678100586,28.75,,27.913482666015625,5.351094722747803,74.12391662597656,14.847681999206545,208.5,6.377026557922362,5.8453240394592285,15.026104927062988,19.921875,
2000-03-23,24.14322853088379,6.386918544769287,,25.3125,,0.961506485939026,26.45864295959473,27.6875,,28.54183959960937,5.449626445770264,74.27904510498047,15.533487319946287,201.875,6.6938114166259775,5.80648136138916,15.237317085266113,20.3125,
2000-03-24,25.21857452392578,6.351500511169434,,24.0625,,1.0175166130065918,26.862119674682614,27.0,,29.29104232788086,5.570897579193115,74.47299194335938,15.87639045715332,211.0,6.404573917388916,5.864745140075684,15.267492294311525,19.796875,
2000-03-27,24.594181060791016,6.2806644439697275,,22.5625,,0.9801765084266664,28.21220970153809,27.09375,,28.735187530517575,5.320774555206299,70.90449523925781,15.327740669250488,208.6875,6.377026557922362,5.864745140075684,15.388182640075685,21.125,
2000-03-28,24.66354560852051,6.398723125457764,,23.0,,0.9848441481590272,27.59147834777832,27.5625,,28.15516662597656,5.298037052154541,73.92996978759766,15.396319389343262,199.875,6.556078910827638,5.6899657249450675,15.08645248413086,21.234375,
2000-03-29,24.316669464111328,6.587615013122559,,21.96875,,0.9801765084266664,27.65355110168457,27.375,,29.14602470397949,5.426889419555664,69.50814056396484,15.602066040039062,170.0,6.445892333984375,5.573446750640869,14.935589790344238,17.46875,
2000-03-30,24.6982479095459,6.705672740936278,,19.0625,,0.961506485939026,26.613828659057614,30.0,,30.78942108154297,5.396571159362793,65.16387939453125,15.882194519042967,160.0625,6.349480152130128,5.942420482635497,14.845072746276855,12.015625,
2000-03-31,24.576831817626953,6.646644592285156,,20.25,,0.900829017162323,27.638029098510746,29.5,,30.45107841491699,5.525420665740967,64.54324340820311,15.709551811218262,160.8125,6.624946594238281,6.44733476638794,14.688395500183105,17.4375,
2000-04-03,25.496074676513672,6.989011287689209,,19.125,,0.8308163285255432,26.21035003662109,30.4375,,30.11272430419922,5.699748516082764,60.81961441040039,16.64176368713379,119.0,6.390799045562744,6.214296817779541,14.81079387664795,15.6875,
2000-04-04,25.790929794311523,7.449436664581299,,18.6875,,0.7934762835502625,25.263734817504886,30.5625,,28.735187530517575,5.646690845489503,58.0268783569336,16.434608459472653,115.46875,6.390799045562744,6.291975975036621,14.994404792785645,14.25,
2000-04-05,25.28795051574707,7.012621402740479,,18.125,,0.7981438040733337,26.613828659057614,34.1875,,29.21853828430176,5.570897579193115,60.16019821166992,16.400083541870114,110.0,6.831544399261475,6.078359603881836,14.841402053833008,15.71875,
2000-04-06,25.91234397888184,7.142484664916992,,20.75,,0.8261487483978271,28.46050262451172,35.5,,29.24269676208496,5.608795166015625,65.16387939453125,16.331024169921875,135.125,6.803996562957764,6.17545747756958,15.086206436157227,16.0,
2000-04-07,25.42670249938965,6.918179512023926,,20.0,,0.6021084785461426,31.036531448364254,37.75,,29.77437400817871,5.517840385437012,75.71420288085938,16.158391952514652,145.6875,6.5973992347717285,6.3113956451416025,15.208613395690918,15.4375,
2000-04-10,25.73888969421387,7.00081729888916,,20.125,,0.6021084785461426,29.09675025939941,37.75,,30.716915130615234,5.586055278778076,66.48265838623047,16.26197624206543,133.3125,6.6938114166259775,6.156039237976074,15.422816276550293,15.109375,
2000-04-11,26.484703063964844,7.189708232879639,,19.4375,,0.5250945687294006,29.67092323303223,35.3125,,30.16107940673828,5.707327842712402,62.64265441894531,17.090606689453125,107.75,6.914185047149657,6.214296817779541,15.422816276550293,15.21875,
2000-04-12,26.25923156738281,7.569022655487059,,16.75,,0.5180933475494385,27.82425308227539,38.0,,29.605205535888672,5.714905261993407,53.3723030090332,17.504928588867188,92.75,6.914185047149657,6.194876670837402,15.545220375061035,13.78125,
2000-04-13,26.29392051696777,7.4854488372802725,,16.5625,,0.5134258270263672,28.19669342041016,35.5,,29.55687713623047,5.699748516082764,55.85474014282226,16.607248306274414,88.0,6.872866153717041,6.194876670837402,15.66761875152588,13.96875,
2000-04-14,25.20123291015625,7.03178596496582,,15.0,,0.4854207932949066,24.28608512878418,33.0,,28.566001892089844,5.586055278778076,51.3165512084961,15.985764503479006,64.875,6.528532981872559,6.17545747756958,15.66761875152588,12.8125,
2000-04-17,24.94106483459473,7.198927402496338,,13.875,,0.476085752248764,28.13461303710937,36.3125,,28.735187530517575,5.532998085021973,49.33835220336914,16.503667831420902,70.0,6.377026557922362,6.058939456939697,15.66761875152588,10.4375,
2000-04-18,24.94106483459473,7.294434070587157,,16.03125,,0.4714183211326599,29.05019187927246,39.5,,29.77437400817871,5.525420665740967,53.99291610717773,16.22745132446289,91.5,6.556078910827638,5.884162902832031,15.606415748596193,11.90625,
2000-04-19,25.09715843200684,7.330250740051269,,16.75,,0.4644170105457306,27.96391868591309,37.625,,30.716915130615234,5.4117302894592285,54.1480712890625,15.39881706237793,88.9375,6.707587242126465,6.058939456939697,15.637019157409668,10.234375,
2000-04-20,25.600135803222656,7.49738883972168,,17.71875,,0.4994233250617981,27.96391868591309,39.125,,33.30283737182617,5.767963409423827,55.81594848632813,16.503667831420902,86.9375,6.556078910827638,6.194876670837402,15.637019157409668,9.8125,
2000-04-24,27.02237701416016,7.652591228485107,,16.9375,,0.4900882542133331,26.00861167907715,40.5,,32.408641815185554,5.8740763664245605,56.86323547363281,17.43587303161621,75.875,6.26684045791626,6.3890743255615225,15.637019157409668,10.0,
2000-04-25,26.03376388549805,7.5928993225097665,,16.8125,,0.5157595276832581,29.79507064819336,43.75,,32.166954040527344,5.919552803039551,55.85474014282226,18.09187889099121,73.0625,6.556078910827638,6.563852787017822,15.606415748596193,9.515625,
2000-04-26,24.680892944335934,7.449633598327638,,17.375,,0.4982565045356751,28.5225772857666,41.125,,33.06118011474609,6.086301326751709,57.01839065551758,17.021556854248047,73.5,6.377026557922362,6.3113956451416025,15.484006881713867,8.875,
2000-04-27,24.264629364013672,7.449633598327638,,17.0,,0.5040908455848694,30.64857482910156,42.625,,32.65032196044922,5.881652355194093,56.3202018737793,16.987037658691403,83.125,6.335706233978272,6.525012016296388,15.637019157409668,8.96875,
2000-04-28,24.039165496826172,7.3421878814697275,,18.5625,,0.4667507112026215,30.02784538269043,43.75,,34.777053833007805,5.919552803039551,55.00139236450195,17.15966796875,98.875,6.335706233978272,6.505589962005615,15.66761875152588,11.15625,
2000-05-01,24.125886917114254,7.270557403564452,,17.34375,,0.4667507112026215,32.448699951171875,44.1875,,33.979530334472656,5.858914852142334,59.19050216674805,17.43587303161621,103.3125,6.583625316619872,6.583273410797119,15.851226806640625,14.15625,
2000-05-02,24.125886917114254,7.294434070587157,,17.375,,0.5087583065032959,28.67775917053223,44.75,,32.86783218383789,5.805863857269287,62.53598403930664,17.71208953857422,105.375,6.445892333984375,6.622109413146973,16.279634475708008,13.25,
2000-05-03,23.813684463500977,7.186991214752197,,17.625,,0.4924220740795136,27.99495506286621,43.875,,33.08533096313477,5.555739402770996,56.7856559753418,16.883460998535153,91.875,6.363253593444824,6.893983364105225,16.004230499267578,12.02734375,
2000-05-04,23.709625244140625,7.115356922149657,,19.625,,0.5157595276832581,28.289796829223636,45.0,,32.916152954101555,5.525420665740967,56.00989532470703,17.125137329101562,97.0,6.54230546951294,6.680370330810548,16.034832000732422,12.59375,
2000-05-05,24.056514739990234,7.24668025970459,,21.4375,,0.550765872001648,29.717477798461914,46.0,,33.254501342773445,5.517840385437012,56.746864318847656,17.332300186157227,97.0625,6.638719081878662,6.738627433776856,16.24903678894043,12.875,
2000-05-08,24.229936599731445,7.413821220397949,,21.875,,0.5601009130477905,27.15696907043457,44.375,,31.39360809326172,5.57847785949707,52.59655380249024,17.263240814208984,86.625,6.831544399261475,6.8357253074646,16.126636505126953,11.6875,
2000-05-09,23.86571884155273,7.449633598327638,,20.5,,0.5437647104263306,27.88632392883301,41.75,,30.52358245849609,5.669430732727051,49.7650260925293,16.745351791381836,83.25,6.666264057159424,6.8357253074646,16.402044296264652,10.99609375,
2000-05-10,23.848373413085934,7.366069316864014,,20.125,,0.4574157893657684,26.365537643432614,39.96875,,28.469335556030273,5.767963409423827,47.786842346191406,17.228717803955078,77.375,6.500986576080322,6.699791431427003,16.402044296264652,8.6875,
2000-05-11,23.848373413085934,7.222801208496094,,20.15625,,0.5040908455848694,26.908676147460934,43.875,,28.75934982299805,5.707327842712402,47.51532363891602,19.196725845336914,73.203125,6.56985330581665,6.816305637359619,16.677448272705078,9.265625,
2000-05-12,23.553524017333984,7.067603588104247,,19.8125,,0.5134258270263672,26.862119674682614,42.84375,,30.257732391357425,5.7907023429870605,56.203857421875,19.749156951904297,70.5,6.335706233978272,6.7968854904174805,16.493843078613278,9.53125,
2000-05-15,23.848373413085934,7.43769645690918,,19.9375,,0.5449314713478088,27.31214904785156,42.75,,31.756126403808594,5.919552803039551,54.72988891601562,19.231258392333984,74.75,6.432121753692628,6.816305637359619,16.891651153564453,9.28125,
2000-05-16,24.99309730529785,7.378004550933838,,19.59375,,0.5320958495140076,30.7572078704834,44.25,,31.20026206970215,5.983969688415527,54.92384338378906,18.816940307617188,76.0625,6.56985330581665,7.088181018829347,16.891651153564453,11.03125,
2000-05-17,24.73938179016113,7.366069316864014,,19.0625,,0.5227608680725098,29.87265968322754,42.5,,31.731952667236328,5.89238166809082,48.407447814941406,18.92051696777344,77.0,6.638719081878662,6.932823657989503,16.922250747680664,11.28125,
2000-05-18,24.475818634033203,7.748099327087402,,20.125,,0.4994233250617981,28.55361175537109,43.25,,31.9011287689209,6.106093406677246,44.06318283081055,19.317569732666016,75.5625,6.404573917388916,7.1076011657714835,16.922250747680664,10.78125,
2000-05-19,23.755430221557614,7.939112663269043,,19.875,,0.5040908455848694,27.20352554321289,41.90625,,32.021957397460945,5.930540561676025,41.3480224609375,19.887266159057614,71.9375,6.308159828186035,7.0687642097473145,16.922250747680664,10.21875,
2000-05-22,23.66757392883301,8.165943145751951,,19.375,,0.4574157893657684,27.234561920166016,40.25,,32.28779983520508,6.159523010253906,38.71043395996094,20.215259552001953,69.375,6.1566529273986825,7.1658573150634775,16.922250747680664,9.75,
2000-05-23,23.65000343322754,8.165943145751951,,19.21875,,0.4690844416618347,27.04833602905273,37.75,,32.408641815185554,6.228215217590332,35.99528121948242,21.337377548217773,67.75,6.294388294219972,7.224120616912843,16.708053588867188,8.78125,
2000-05-24,24.79209327697754,8.303238868713379,,19.7421875,,0.4854207932949066,26.35001564025879,36.34375,,31.68361091613769,6.190053939819336,36.615882873535156,20.612314224243164,66.4375,6.611171245574951,7.282378196716309,16.402044296264652,8.75,
2000-05-25,23.8784236907959,8.165943145751951,,20.25,,0.4714183211326599,25.9465389251709,35.3125,,32.336143493652344,6.136624336242676,42.66681671142578,19.645580291748047,62.4375,6.707587242126465,7.262959957122803,16.402044296264652,8.03125,
2000-05-26,23.61487007141113,7.962993621826173,,19.4375,,0.4574157893657684,25.527545928955078,37.0,,33.2303466796875,6.212951183319093,40.33953475952149,19.024097442626953,59.9375,6.624946594238281,6.971662998199463,16.432649612426758,8.21875,
2000-05-30,23.931133270263672,7.8555426597595215,,18.90625,,0.476085752248764,28.94156837463379,43.0,,33.39950180053711,6.274012088775635,46.77835083007813,19.12767791748047,75.0,6.859090805053711,7.127021789550781,16.646846771240234,8.984375,
2000-05-31,24.10683631896973,7.771974563598633,,19.125,,0.4620832204818726,27.948394775390625,40.875,,33.73785781860352,6.312172889709473,45.6922721862793,19.12767791748047,66.75,6.859090805053711,6.8357253074646,16.555046081542972,9.296875,
2000-06-01,23.86085700988769,7.807790279388428,,19.46875,,0.4620832204818726,29.42263603210449,42.0,,34.559555053710945,6.480093479156494,45.30440902709961,20.059890747070312,73.875,7.038144588470459,6.699791431427003,16.157238006591793,9.5625,
2000-06-02,23.70270919799805,7.473519325256348,,20.25,,0.5274283289909363,31.036531448364254,45.0625,,35.574581146240234,6.449563026428223,50.73472595214844,20.12894630432129,89.0,6.776451587677003,7.049342155456543,16.340835571289062,10.875,
2000-06-05,23.91356086730957,7.5928993225097665,,20.5,,0.5134258270263672,31.95211410522461,45.5625,,33.931201934814446,6.251116752624513,49.02805709838867,19.887266159057614,95.0625,6.611171245574951,6.7968854904174805,16.432649612426758,10.6875,
2000-06-06,23.14046669006348,7.676467895507812,,20.4375,,0.4994233250617981,28.724313735961914,45.125,,34.801223754882805,6.319806098937987,44.06318283081055,19.438417434692386,87.5625,6.556078910827638,6.816305637359619,16.769250869750973,11.5625,
2000-06-07,22.98232078552246,7.676467895507812,,19.9375,,0.4947557747364044,28.382915496826172,43.5,,35.7679328918457,6.365602970123291,41.580753326416016,19.05861473083496,85.5,6.6938114166259775,7.088181018829347,16.585641860961914,11.625,
2000-06-08,22.98232078552246,7.760039329528809,,19.625,,0.4994233250617981,29.39159774780273,43.5625,,36.492958068847656,6.2969093322753915,42.89954376220703,18.64430427551269,90.5625,6.817771911621094,6.855143070220947,16.708053588867188,11.28125,
2000-06-09,23.0350284576416,7.795852184295653,,20.21875,,0.4900882542133331,29.965768814086914,44.375,,37.121315002441406,6.182422161102295,43.9856071472168,18.64430427551269,98.0,6.927957057952881,6.874565124511719,16.708053588867188,11.703125,
2000-06-12,23.0438175201416,7.700345993041992,,19.90625,,0.4714183211326599,30.10543632507324,42.75,,36.9763069152832,6.128993511199951,40.96014022827149,18.609773635864254,88.625,6.583625316619872,7.029919147491455,16.769250869750973,11.515625,
2000-06-13,23.0174617767334,7.843605518341064,,18.5625,,0.4632501006126404,31.57967185974121,44.0,,37.79800796508789,6.197685241699219,42.860755920410156,18.609773635864254,98.0,6.473440170288086,7.020510673522949,16.769250869750973,11.34375,
2000-06-14,23.66757392883301,8.022682189941406,,18.5,,0.4644170105457306,30.26062393188477,41.875,,33.78619384765625,6.144258975982666,42.04621124267578,19.024097442626953,93.9375,6.556078910827638,6.863626480102539,16.79984474182129,11.0,
2000-06-15,24.30010223388672,8.189822196960451,,17.0625,,0.4620832204818726,30.97445869445801,41.4375,,34.994564056396484,6.01450252532959,40.92136001586914,19.231258392333984,91.25,6.390799045562744,6.824406623840332,16.861053466796875,10.78125,
2000-06-16,23.73786163330078,8.106253623962402,,18.0625,,0.4574157893657684,29.85714340209961,41.25,,35.7679328918457,5.8389530181884775,38.86559295654297,19.196725845336914,88.0,6.349480152130128,6.80479621887207,16.61624526977539,11.03125,
