,2GO,AB,ABA,ABG,ABS,ABSP,AC,ACEX,ACR,AEV,AGI,ALCO,ALI,ALLHC,ANI,ANS,AP,APC,APL,APO,APVI,APX,AR,ARA,AT,ATN,AUB,AXLM,BC,BCOR,BDO,BEL,BHI,BKR,BLOOM,BPI,BRN,BSC,C,CA,CAT,CDC,CEB,CEI,CHI,CHIB,CHP,CIC,CIP,CLI,CNPF,COAL,COL,COSCO,CPG,CPM,CROWN,CYBR,DD,DELM,DFNN,DITO,DIZ,DMC,DMW,DNL,EAGLE,ECP,EEI,ELI,EMP,EURO,EVER,EW,FAF,FB,FDC,FERRO,FEU,FGEN,FLI,FMETF,FNI,FOOD,FPH,FRUIT,GEO,GERI,GLO,GMA7,GMAP,GPH,GREEN,GSMI,GTCAP,HI,HLCM,HOME,HOUSE,HVN,ICT,IDC,IMI,IMP,ION,IPO,IRC,IS,JAS,JFC,JGS,KPPI,LAND,LBC,LC,LIHC,LMG,LOTO,LPZ,LR,LSC,LTG,MA,MAC,MACAY,MAH,MARC,MAXS,MB,MBC,MBT,MED,MEG,MER,MFC,MG,MHC,MJC,MM,MPI,MRC,MRSGI,MVC,MWC,MWIDE,NI,NIKL,NOW,NRCP,OM,OPM,ORE,OV,PAL,PBB,PCOR,PERC,PGOLD,PHA,PHES,PHN,PHR,PIZZA,PLC,PMPC,PNB,PNX,PPC,PRIM,PRMX,PSB,PSE,PX,PXP,RCB,RCI,RFM,RLC,RLT,ROCK,ROX,RRHI,SBS,SCC,SECB,SEVN,SFI,SGI,SGP,SHLPH,SHNG,SLF,SLI,SM,SMC,SMPH,SPC,SSI,SSP,STI,STR,SUN,T,TBGI,TECH,TEL,TFHI,TUGS,UBP,UPM,URC,VITA,VLL,VMC,VUL,WEB,WIN,WLCON,WPI,ZHI
2GO,1.0,-0.1360901935198914,-0.13657038335944136,0.6297282029596403,-0.14983418454025468,-0.09182309987438797,0.7235283930123328,0.6403231814711475,0.19951051212965232,0.4603368982767214,-0.30347311713091535,-0.20432867596357282,0.25164692706939656,0.15021531231837013,0.6058957781460519,0.007298918507345948,0.2643132836264593,0.21237945312709336,0.46539989485489236,-0.33596833026548933,0.813448745144916,0.3046521290932811,-0.23811597046105365,-0.39442150300796663,-0.0010682265157125662,0.0034637995124298373,0.24021968131496582,0.6270270487680719,-0.13497742136093033,-0.07075253354208652,-0.25784938817877334,0.291067044641769,-0.33606286497078885,0.36766724189266,0.33627963360383034,0.36029981481471146,0.1462285991791516,-0.32749575662126484,0.7140221686214069,0.4420206771610904,-0.37084757735527174,0.07990785291958834,-0.24288584385583187,-0.23233666930794802,-0.08978408629271072,-0.1590497518419588,0.06248714631434781,-0.41259481772983225,-0.1300462490709061,0.1187595763732554,0.3935755994148893,-0.6421021459748139,0.09503304830062807,0.15355301056744816,-0.16170529121067645,0.4724849329764092,-0.16242556172356706,0.2794966358913475,0.299574201106955,0.3950602873257487,-0.27714295171268477,0.5173914467692078,0.5902463066430361,0.04470002054329747,-0.34841746549682884,-0.038605648576147546,0.28235640091975367,0.8885180191898675,-0.32175107324341945,-0.41510758924122787,0.005561398808094956,0.1320492484324775,0.20346678173768729,-0.26929531347418423,0.17398164211416753,0.6093410194549715,-0.21005371363577088,-0.5944965994363879,0.008851750487338038,0.41384972397813663,0.16008726720481076,0.39502894311752756,0.3792764786587287,0.2342381606623231,0.5459484299141546,0.21983487342663255,0.4704259128303743,0.2531240281736398,0.5935777516822663,0.14365536788923405,-0.06318998387170047,0.06481372666995558,0.5680581460725576,-0.055399354769042085,-0.14090846858827766,-0.33865660689957944,-0.49890377756830784,0.19252846651942257,-0.47945146107915665,-0.5917509127846408,0.4409288830913489,0.20035303232876453,0.6090458367647609,0.27434977293957347,0.5172186214583676,0.2657954600530364,0.2439172595214422,-0.006055844845327602,0.19680808204302483,0.36119405737457727,0.20155998930290045,0.16419336954519,0.040892060290170396,0.4780468027793511,0.04686279106358231,0.5906406579306877,-0.1581232085417294,0.5955660376932894,-0.4378857822807135,0.2668685535184229,0.22245488472703584,0.40450647378580673,-0.07378246415174967,0.13053242592015668,0.4068554823060168,0.6905067538273022,0.0638567884523246,0.21263557963806715,0.027213464576753964,0.3982680009883283,-0.2510006212290851,0.027222994630765655,0.3304134842088256,0.6313883276105747,-0.2148085972666794,-0.05093572548003607,0.0803396667311484,0.3944141341301968,0.08508106169235222,0.40512647141418257,0.09658614768655636,0.6239220785625867,0.35228943837716603,0.5012894652102732,-0.29703017606663873,0.18103755868998997,0.02860785385726564,0.4384221939788441,-0.36813233231582304,0.1563351447600542,0.12887894635208857,0.14510726541106245,0.06574128057019853,0.30665854305590756,-0.018775452120445502,0.6179569134997812,-0.10606865138765517,0.5894684315811551,0.24443653359001896,-0.48648063560635113,-0.2707348763428531,-0.5623628490438817,0.31097164934901933,-0.027995598604398365,-0.23516156156843349,-0.07303118095481372,0.8398878879097897,-0.015119553672394254,0.1346986279288455,-0.4092738437946878,0.27248127407391937,0.3944354316871606,0.1180272686551539,0.4053005402133888,-0.08521391916208422,0.4003105341950118,-0.32200008324307305,0.17051826313790094,-0.2916977038083482,-0.16069776156973944,0.0787066112190743,0.6861534606064025,-0.32604640306291643,-0.030750268167586997,-0.34352109834750844,-0.35509744907120516,-0.18822137396457794,0.641712700399176,-0.15719450230954907,-0.23403899877895265,-0.3229006032822605,0.3083492213521333,-0.491716412280456,0.43591056330858646,0.1309815157859595,0.16306310951651387,0.1299108031667262,-0.10133995743811047,0.7286057718111671,-0.6070590670430158,0.04230310976072217,0.23502692570489575,0.3234660460707454,0.5116529369178734,0.5792424179588032,0.5034939127599947,-0.5377799872921355,0.27733295970682065,-0.04389835311646876,0.0068690881021377095,0.46766690511233205,-0.11991703114159358,-0.2206272136661699,-0.1483894537860785,0.39298437311644796,0.6123393464472645,-0.2909769194144208,0.4496338513492278,-0.3079700426858374,0.42580175382845
AB,-0.1360901935198914,1.0,0.650765860875305,-0.1502887503495508,0.9597011570335989,0.9599984982230501,-0.4874872269260391,0.30659252436689055,-0.7594478744437796,-0.6005082145321347,0.40417821756562666,0.5376936408734757,0.3297332770419558,-0.26023883402138814,-0.47908440499092314,-0.5447664888582598,0.33420297170873714,0.12048733035281096,-0.7432924696676775,0.26417914897734146,0.8826776370478819,-0.8874248207018144,0.7584479537850943,0.4996315540454943,-0.8240305891983162,-0.012508063257768893,0.5001736562770218,0.3507138825764445,-0.8911441227830208,-0.3488914573045468,0.6194322966501754,0.13830078049263875,-0.07146592451155748,-0.46879410474403904,-0.25301906117531553,-0.1268174650296809,-0.766997844679519,0.3371512998994497,-0.39341913107326787,0.22043459580753827,0.8378907328405931,-0.5555502358068436,0.6128143756493081,0.31733875186725274,0.1939804225676427,-2.3877667047723866e-05,-0.38548259627793174,0.7752115133952553,0.6506595301533006,-0.8606158042948585,-0.6155405972557196,0.11060462992807865,-0.9018655320729262,0.18846226272278976,0.2924600705352491,0.3016645507394164,-0.3314768376263544,0.2828239297645836,0.49916746983898214,-0.7131063013530249,0.23483278951871447,-0.7023090071350231,-0.7151247064975293,0.47327870013597645,0.7827471450157334,0.2828347169753308,-0.723581747847521,-0.01595664208534171,-0.052315618435375945,0.6702090733457864,-0.8612235774380821,0.657044482149792,0.21367837899107195,0.08727994488847744,-0.41437588078484106,-0.3319951654141178,0.16982420648809807,0.14765256045439581,0.8935588495618291,-0.8384684266410105,0.3608642532890002,-0.14614510396073654,-0.8343296374781229,-0.7764013806330616,-0.4996185699115313,0.5463138133144947,-0.7555865691306235,0.2969818189833399,-0.06611872025190474,-0.3181845312467703,-0.09870934559499757,0.4256128287588296,-0.7559429253613125,-0.6176888007945952,0.3937968727775733,0.7829271947370987,0.8250855133557425,0.05438327363170081,0.8372854215840764,0.4621198061154122,-0.65713120011456,0.3691397118943497,-0.14533665976722707,-0.1341399223835005,0.6043937224299359,0.45415441207799345,-0.6708288339736421,0.5904312862405356,0.6360195383488113,0.020607901295828786,-0.5306036270488746,0.7715365363142744,0.12500420408575952,-0.6852355939933065,-0.9079739633440509,-0.6214093118469056,0.39657034669335395,-0.47317599204219385,0.6510190381940127,0.6692186732787316,0.12536975121424535,-0.28237566910972417,-0.8865616858637749,0.1473168255616392,-0.8033270838992204,0.4576590828489913,-0.8587743254053408,0.618223261592469,-0.28389094100520385,0.3303486716102799,0.5296401270306367,0.4335835699779075,-0.33338401797969935,-0.24315930637261096,-0.5212815340747043,0.29325703933741337,-0.12251525594621376,0.04629488516157661,0.3001728732639087,-0.45445312474365046,-0.8371541203663465,0.4860025654145404,-0.8029900085430718,-0.7352577957995106,0.15344313369541734,-0.8684844945139701,-0.8604760634200284,-0.6331186474580616,0.37564105887009175,-0.07634473754775396,-0.14487420153097277,-0.6606119342459092,-0.3583865786085623,0.7359538926007281,0.42914348106468003,-0.20066193301460353,-0.669248384860984,-0.6382307720522468,-0.017661629127853996,0.6199863016878562,-0.030859276889793612,0.7156472229110076,0.2578265369648213,0.3164158119790736,-0.31341493162769885,0.34531335274594854,-0.34918777941893986,0.501372221242378,0.27173402290375825,0.809786589456262,-0.5692946092083375,0.47376497669408196,-0.8516472626830531,-0.450949791197715,0.4882076665642929,0.7404654070517421,0.2772119660342805,0.2906643047178359,0.5579235930953802,0.2185403480436683,-0.5943382257192439,-0.22168294797941976,0.7152304203092772,0.6437272171635509,0.47295032970446793,0.6439982029045819,0.3754765480305818,-0.46186069324833745,0.3032927445049578,0.4606845296972405,0.41241965183286633,-0.7947630831139826,0.4676408117289039,-0.24910938650337236,0.06412622487930585,0.3078671917892021,-0.46680730561978534,0.5362276621811085,-0.6129738657411034,0.5174409009091454,0.14388546814549086,0.2801120355682988,0.6344770578861335,-0.008145944586909535,0.490198195524164,-0.8202597324720612,0.7706049736441256,-0.3227292714112754,0.3209904611996891,-0.7071852816017371,-0.45257094721268,0.48295468079365445,0.5994235757656212,0.39827185218545164,-0.31932109574630263,0.16110271398071302,0.2141827734598655,-0.2921066470836437,0.4719241048550533,0.11495587218847089
ABA,-0.13657038335944136,0.650765860875305,1.0,0.1241854624507487,0.7086511300167319,0.6507148253236018,-0.2910921413526987,0.4504318046436046,-0.4720974178464584,-0.22992074604685997,0.6850747296336784,0.8161231976182314,0.49262662727441775,0.1784784034905497,-0.10317836850103182,-0.29663680316653607,0.2375578596740532,0.5329279232184244,-0.46860759530823,0.7084704153040345,0.008128366498712779,-0.47216488384518757,0.7581227231667773,0.6545373440536754,-0.41047482160678617,0.43419015717255954,0.7129197615291906,0.27289087754428004,-0.5287236050003389,0.034873087765982184,0.8048611650533539,0.5076354332061241,0.47837315064562724,0.016462605747309417,-0.00018873388455871676,0.09367335632756281,-0.2851213110812945,0.7735345285224147,-0.09121559680083358,0.1531375983776837,0.8450460609262344,-0.18811510041096208,0.9070962293974899,0.7384095700662568,0.3218490968691436,0.4312145570632731,-0.03297680949798532,0.7560139524377691,0.8378851529830781,-0.40085195896954556,-0.2550792901723787,0.42366022582706,-0.4780860589873173,0.5098315221664507,0.6396752259736199,0.46072412398880924,-0.18139159465798393,0.729069804039498,0.22656326589044595,-0.3840984551902138,0.6253398945016848,-0.5317970254208114,-0.5548579311158321,0.7618858560261395,0.8580680198401285,0.7770881431089497,-0.2851874693915065,0.07970877301026408,0.4510034843842185,0.8167500263158799,-0.4176991777374753,0.889799111638642,-0.24198732757485705,0.6317250545696266,0.08532563826876252,-0.0004383372423291564,0.6632025645674103,0.44727331698607237,0.6268017668171506,-0.6042473190288641,0.6502205717387152,0.2549644701762095,-0.3525232053881764,-0.25369692752056866,-0.01194627602837774,0.8449421565006111,-0.5424897558018551,0.6365463613536346,-0.17862321980119084,-0.028443145920376053,0.12572292120978248,0.18702007372888155,-0.4840317723225653,-0.20653884477912748,0.7449795474561864,0.830067001607176,0.7406367447761484,0.4379296315791017,0.6667037239670737,0.7234876283065569,-0.23186202915479198,0.6512137590318732,0.001507173763425869,0.04363794278652955,0.5425901272382506,0.20870829953575082,-0.1909870706740761,0.7900950517146431,0.35640887467033266,0.4953796237869064,-0.10116881878519622,0.8590621799813487,0.3949013460953303,-0.3739709349293091,-0.4467404856086476,-0.5374525363980005,0.5539479606752649,-0.220822304058885,0.7216699925814052,0.7488949116648403,0.5366912546645043,0.09175407531340354,-0.4735860474422853,0.4087841659386925,-0.3940937647790917,0.40680258552563536,-0.42097556827135324,0.8531146165010842,0.30526562999787443,0.02679700798532841,0.8083378857477729,0.7071302424651731,0.10468718804172042,-0.07112007925670233,-0.134731131102569,0.44855397603465774,0.23879671939182376,0.1732370139298674,0.026233452143363697,-0.207315268010239,-0.31816683932827544,0.4840708433056812,-0.45811998015788313,-0.3731629415355279,0.5827584296302438,-0.5383427214545675,-0.3781752935512144,-0.2637033215612206,0.5122975097085454,0.420796650197114,0.18947955436437264,-0.08456058086017912,0.15006893234238025,0.5761788081229013,0.6269219111838031,0.297866431948279,-0.3011964365489193,-0.4065550146948486,0.6212967128919039,0.7847280444777335,0.22091501851234496,0.6013832286276681,0.6670859334350754,0.7254991056459564,-0.3203487730349875,0.7810433842207529,-0.26197053557182454,0.6841473513420451,0.5808065530587879,0.7471277786576873,-0.1906288188668684,0.19867900421353932,-0.35513559319687255,-0.20885122570439763,0.6470157882329749,0.3811100124471208,0.5359229939470035,0.6011932806955818,0.7399952659128622,0.6000865927902008,-0.29977644319636815,-0.09783689067319218,0.8123704819725597,0.8011138092265728,0.7299655974513156,0.7560621188590892,0.53856440496507,-0.052925109187919886,0.29059272365251476,0.7847070844558532,0.6315718244656787,-0.3331263693419877,0.5946582206675204,0.003185893464533833,0.5576502509095417,0.613346819917063,-0.003603442665068578,0.8647242215263067,-0.3732787409301174,0.7411186118671067,0.6860147677340626,0.6424443083405287,0.6859193014131035,0.3815934966803216,0.36047975478679894,-0.5439445332682002,0.6452528848493854,0.1847602032153138,0.6409009319257567,-0.34749982608360874,-0.08487349631976686,0.7564650474616909,0.819781245788653,0.38713570571568573,0.12671972011369814,0.3995980801852881,0.5962450973279346,0.1969132259507829,0.8545949314624215,0.5068418898192663
ABG,0.6297282029596403,-0.1502887503495508,0.1241854624507487,1.0,-0.004713403015071771,0.01987193587286663,0.8040627203434098,0.6475678032347676,0.34436932672640064,0.5621319845652852,0.26783827529249793,0.16905846677657335,0.5698252283482479,0.329329006017382,0.41751371434877194,0.2025509072141634,0.18180346720678345,0.6857622503004593,0.5447251529199635,0.08749027644539889,0.6823284215350175,0.39365794978150764,-0.07957690460873758,0.048895457537396644,0.14644682566277295,0.5480568490826331,0.3851369945855579,0.28214502511740125,-0.09768562948316407,0.042128518247283336,0.18594831045616883,0.7274668417420179,0.08512960544961139,0.4176780792887272,0.6539960748309519,0.6978947827408198,0.47151219690912133,0.111007295826528,0.7859930194241714,0.3532573196014564,0.03650813277255205,0.16143148176616118,0.172805999315194,0.287667862186094,0.28704759778505623,0.4354692853817831,0.17218090320425297,-0.33947857309457447,0.315850594635423,0.30849132689616104,0.3875971604269765,-0.1807919871737488,0.2609802709762081,0.6190271017393674,0.41175364187025754,0.5831688213613525,0.17328112734639967,0.5837178802891195,0.33189981974646937,0.4496077449869506,0.20844246579988165,0.49873308083029894,0.4929944475748129,0.4615882842092825,-0.0683966472150095,0.39689518811792274,0.44643608506419885,0.7024132970259398,0.17447721156787388,-0.10253695837882315,0.11875602447996016,0.3693628570900094,0.17687345398859602,0.27654363869752624,0.3394600965143434,0.8818470228726043,0.27523184256832706,-0.2662228589182883,0.0933186792741411,0.36430718046624005,0.6086722262011194,0.7944010396429527,0.42935531297574453,0.47256577780401726,0.747071142846923,0.42667644720495274,0.5161491300051456,0.6752795456489664,0.11285810302446216,0.18525377198281084,-0.07193257983909537,0.010125017305922883,0.5849428990806265,0.11072684495535218,0.4232000870133711,-0.1178499920824798,-0.38979272805719734,0.7424142352537587,-0.24475441559090866,-0.1893373787021333,0.6775079295967148,0.3764349226250544,0.4459163170133806,0.16176429201621353,0.3629502448145932,0.278814666715821,0.3777423415706593,0.21760244698399164,0.03558873491311662,0.774020644134803,0.57137382332988,0.2273741655777142,0.27014840806620244,0.40055226578496256,0.18156501682233595,0.5931572064832478,0.41587889735659594,0.7046540326056631,0.022328816015360204,0.44539059244134355,0.666478380306317,0.5975492097982019,0.09968786440544798,0.6159987931488337,0.44900709402222755,0.5900152547164049,0.13184374278995342,0.48513343540262416,0.43540944406797844,0.24046682699192434,0.25316719096824647,0.3655677480583549,0.7350212410845175,0.6421343774711326,0.22192873698504356,0.16526359478588015,0.3942061352817698,0.7772575887539827,0.255152182503179,0.7466485774092884,0.2041328333301019,0.3529041850260169,0.2561649907480106,0.5636253192954249,0.34045112860885346,0.27028603490394093,0.21389642315015872,0.496301303863378,-0.23165335740706405,0.3988913737528609,0.38776772857923947,0.48048064903899995,0.26484196622116624,0.09855858071196168,0.4693719334503252,0.7846035466391162,0.3233158526980014,0.3307953025247303,0.4308178394963309,-0.012956896082810193,0.21131783230455453,-0.39516257582742614,0.6443053183640566,0.4909163906652348,-0.2546272041197764,0.3325936705982081,0.5430799802986743,0.2762730543179167,0.5823013303817501,-0.09899328479175355,0.6369975542449758,0.07387763500220533,0.2722476703789988,0.7186214489145063,0.21822289766554562,0.2022713654408392,0.1451704388976811,0.6514760196511103,0.15320523747453954,0.4190863796933021,0.23007008027080625,0.49742475809455233,0.1066837300665946,0.411195334389028,0.16620830662459637,0.08861341115372036,-0.02112197169284394,0.5746645399027546,-0.1423690004595313,0.2839957079298305,0.07835091931382038,0.46805032519480255,-0.08397308109076763,0.6861533514863615,0.6832566400768805,0.6060001432887813,0.31805144437553723,0.2810795054998031,0.6119985952251763,-0.1774696556086744,0.5012739154843335,0.6201704346478285,0.2680404703607146,0.6269318023344389,0.3697354917608011,0.3065003347580983,-0.4511520318864241,0.4090525695318427,0.398528145295314,0.09051255785899007,0.5903464454661624,0.358955415672486,0.22481181904509343,-0.1812580440944574,0.783366063872089,0.5533154468273338,0.20757020966971593,0.8241275237205259,0.22659819864678912,0.5055688184305422
ABS,-0.14983418454025468,0.9597011570335989,0.7086511300167319,-0.004713403015071771,1.0,0.9898810499531324,-0.3938574255035575,0.35955725334838673,-0.7073147753636402,-0.4739112490896768,0.540525360344056,0.6634384410820614,0.4643754642611518,-0.25645116557629183,-0.49849899775428785,-0.5168172232274327,0.4033483566697884,0.3614547253112878,-0.6538812034131382,0.31729910057023886,0.8882981658743285,-0.8512223738020475,0.7694110513614437,0.6018259296893804,-0.8078952991550868,0.19986184390381256,0.5624939529360466,0.24078526276263446,-0.8968723950402833,-0.34211441254443364,0.749187253710677,0.33003187330156347,-0.021868433508126135,-0.42843343088962976,-0.006026200984897827,0.13424291959812656,-0.6596206377895129,0.3863271636914047,-0.27920568440534327,0.31064548082360277,0.8492501376531042,-0.5643941387863266,0.7285089009108949,0.42165452174283274,0.37148882487267126,0.18076456532739818,-0.4852662730271546,0.7725460960771,0.7598304554524867,-0.7555738341857374,-0.6711341632306169,0.14218232292484828,-0.8323798981367819,0.3946001953204308,0.5040346450964015,0.37784736808283453,-0.26083814793266974,0.3431506746553642,0.6289578072122792,-0.7379515527266257,0.37198647897156883,-0.6835475822636556,-0.7612208150308982,0.5922379847323064,0.8468696874812008,0.3826680482201325,-0.6763431514454996,-0.009664931766521188,0.04773849672904827,0.7118614235493083,-0.860863138438661,0.7204970534437293,0.4253459956461018,0.20364554239844987,-0.4780589956565284,-0.1774554673799624,0.3471329004751407,0.18602959586771012,0.8873256895181876,-0.7953364394978631,0.5621379321557862,0.07559605939684776,-0.7922356360371737,-0.7120673179131106,-0.3409165031640113,0.626128071529947,-0.7167753189237502,0.45856072704986617,-0.1930109873578172,-0.16912163903942865,0.14151246928133926,0.5071918805930151,-0.7094156511181351,-0.6712650310999556,0.6012606149205759,0.8674850661163528,0.8216719007762641,0.29217858205433705,0.8871056543410986,0.5429593886441437,-0.5442546671623901,0.4366841787555491,-0.1193213590012927,-0.026846647401172864,0.5980705723905351,0.4683119091632182,-0.6766036780963189,0.6485063853326976,0.6853930428868525,0.1480571512300652,-0.30407264826656855,0.8291589380686203,0.20981897029686367,-0.7867658973320222,-0.8959541232664294,-0.5614193849135691,0.5051233529119659,-0.4391413454368382,0.7732181397140521,0.7306365851882052,0.25929045985933086,-0.19440378668837016,-0.9058336939169331,0.40502624349612015,-0.7798050463863323,0.465123609469982,-0.8915965262569284,0.7102002989504209,-0.20827205178528457,0.26614879200759145,0.691962671715727,0.5189672605173008,-0.11031829531450625,-0.1972087017808668,-0.40347120021261496,0.35317234706653455,-0.020018268102968636,0.21000367433616512,0.203070632049578,-0.2900380698550301,-0.85516525868601,0.4898600981247985,-0.7828534255106971,-0.6632802243732575,0.374365336565049,-0.890437389999476,-0.8542512208245564,-0.5833704747988803,0.33396206746977253,0.017574178861310186,0.03361654229671633,-0.5596519024431601,-0.41363502095062865,0.7227724043038942,0.50605991028625,-0.09369249627679409,-0.4872593501210121,-0.6924240818375553,0.05336892589084355,0.7119845938850977,0.2311023879653609,0.7258656525955888,0.4333709892938112,0.4908678038409753,-0.2847475581724043,0.45502669346363356,-0.3704865748567743,0.5561266523270445,0.44273262261724494,0.8983882748498806,-0.43036545009401933,0.39166593333741284,-0.8324297987993284,-0.25307200797328994,0.638068021351448,0.7056158380056754,0.3171663202744481,0.5079227924159904,0.6787603234108025,0.42303013871731504,-0.5982741711792413,-0.2811901723036038,0.7938105198002515,0.7905928137216264,0.6404653668378922,0.7720097289003486,0.4389167381154777,-0.3795305559505179,0.23444152981278193,0.6271189994236944,0.5063448292862514,-0.7764130712979442,0.5337257451518786,-0.01881191432642958,0.23967048000980742,0.5113792436536891,-0.47153442968340675,0.6479482633541797,-0.6053987716931216,0.5792873469669898,0.3044197035571461,0.4396940131605798,0.6382446142018038,0.05497103667984378,0.4743583481917071,-0.8236017944287408,0.7117484531191759,-0.31539371783385617,0.43038272209069656,-0.7235443575724718,-0.46903949641516113,0.652196377737467,0.742034964378426,0.48903677549456165,-0.11420337575495428,0.1463929574155827,0.42297382259527755,-0.11096306516369434,0.5995122238703968,0.12787172777776415
ABSP,-0.09182309987438797,0.9599984982230501,0.6507148253236018,0.01987193587286663,0.9898810499531324,1.0,-0.3400885926355921,0.3935689589852689,-0.6992580811399752,-0.44173610124453877,0.4854677250332479,0.5918159629480242,0.4600152915554049,-0.302617657372755,-0.48218845973468066,-0.5266874858015649,0.41706824761509204,0.3473616665994046,-0.624336404940124,0.22973692724535993,0.8977122521035716,-0.844750855098803,0.7164096444274037,0.5292906332860428,-0.8334406148093597,0.1408555909475839,0.5392676156059759,0.28136250491014764,-0.9122408868301373,-0.38857907450761564,0.6978979304064751,0.3088877859799177,-0.06277265891407552,-0.4490688568689366,0.010876190944502071,0.1497628952139188,-0.6698683616425644,0.3108827922872975,-0.2468770026273182,0.33043266884454225,0.814623027199387,-0.6078598182819163,0.6699579066007377,0.3422388415182753,0.3393290125273353,0.11388956724943647,-0.516408770152989,0.7221332863221102,0.6837394402242707,-0.7697797845370881,-0.6678237445335476,0.051467775771820906,-0.8470855176644105,0.37022531127883923,0.45231447396907937,0.3910298323283329,-0.2618570476761438,0.30529588794417145,0.672565282921739,-0.7292075016372562,0.3165545919365245,-0.6373917972952904,-0.7226467199575048,0.5703846638083749,0.7861909969229854,0.32028616817982924,-0.6881511787926896,0.026267258286487235,-0.03215677979870731,0.6320832945971098,-0.8794786156885217,0.6856469931373451,0.4381341751634769,0.12359454148681509,-0.5009913037439852,-0.14579097518504053,0.2750511552223665,0.11539700740051473,0.9088080375554829,-0.7581698743194515,0.5287185071429475,0.08574493333329541,-0.7943289238310373,-0.7411874431485397,-0.32686213374156037,0.5995890648798801,-0.6759675610793919,0.4480185304756435,-0.1309645889869419,-0.20574983614422676,0.08123669570983647,0.5223643207659558,-0.6791702199784023,-0.6913139804618688,0.5530454821572094,0.8160698798342569,0.7735242182263264,0.2825600388507057,0.8509144266619209,0.4486736027876157,-0.5370312725402092,0.39195690209447137,-0.08500775604316742,-0.02933822508932562,0.6197428682655565,0.49472593606483756,-0.6947158496595177,0.6021405517219187,0.7030280202546328,0.15178035922936345,-0.3064895771480091,0.8012148368021668,0.15337394647438427,-0.7689738310237292,-0.9157901880050178,-0.5077341981616879,0.470099924343634,-0.40901096767200085,0.7211297575002494,0.7153883510641056,0.24944865047057171,-0.18925295039154613,-0.928526502884995,0.4071399097185335,-0.7732217310152799,0.49579262782038036,-0.9122673306401899,0.6807696812542828,-0.2752809574742544,0.2933930826858256,0.6331271567861793,0.4760034761250601,-0.09698335365655791,-0.14820595972753706,-0.4539083190207232,0.3416855999767758,-0.06565702621872209,0.21031767697724693,0.21878556657350837,-0.25821346584778626,-0.8835265726895848,0.5145394355373526,-0.7896702475486198,-0.6451419528667175,0.32355407186625906,-0.8834629043596771,-0.8740599013574261,-0.5737665805937981,0.23838846999327692,-0.03744978238766186,0.006026433353016281,-0.588376488106316,-0.4425073024420833,0.7466043803263706,0.44840437244414305,-0.08031213778951746,-0.507610061368343,-0.6494533898421562,-0.0035338449951171076,0.6376828360096721,0.18014597184988826,0.6656561910639281,0.4094114839938386,0.42942348137581027,-0.2845389178139495,0.40345400558339006,-0.32770830180211746,0.4974370644192294,0.3714331207372105,0.8540233633038742,-0.4337162360434339,0.4155365701469492,-0.8544153411738389,-0.22609679662347676,0.6044628562817335,0.7415560624906613,0.25682519082839445,0.4895220950784983,0.6191899823309603,0.36698141606396034,-0.6027797086834505,-0.2516910327630355,0.7333721169012076,0.7567402450080422,0.571880752804544,0.7230723542697844,0.395687219474929,-0.3544156975081238,0.19756627950866337,0.5560656047570764,0.440029989378284,-0.7750114812084874,0.45584332018624524,0.00035300192577907827,0.1990448947568104,0.48259695564089083,-0.5156308663756584,0.570002501002969,-0.5588159217599387,0.4879590043067632,0.24624896136150864,0.3978556051250054,0.6000310616577197,0.03332806383097867,0.5189240214359517,-0.7946293165005022,0.6610476515049256,-0.3481521155389872,0.39894519232826664,-0.7439754077485072,-0.4442462261014361,0.5973784916156852,0.6870056103413386,0.49810194060472623,-0.12557852457813498,0.16827933930875374,0.3345376137692136,-0.12246644195016074,0.531058625957646,0.09948470048165446
