Date,High,Low,Open,Close,Volume,Adj Close
1999-12-31,49.375,48.0,48.40625,48.9375,1021200.0,26.81153106689453
2000-01-03,48.25,47.03125,48.03125,47.1875,2173400.0,25.852766036987305
2000-01-04,47.40625,45.3125,46.4375,45.3125,2713800.0,24.82549285888672
2000-01-05,48.125,45.5625,45.5625,46.625,3699400.0,25.544591903686523
2000-01-06,51.25,47.15625,47.15625,50.375,5975800.0,27.5991153717041
2000-01-07,51.90625,49.96875,50.5625,51.375,4101200.0,28.14698028564453
2000-01-10,51.75,50.0,50.21875,51.125,3863800.0,28.010005950927734
2000-01-11,51.25,50.25,50.375,50.25,2357600.0,27.530635833740234
2000-01-12,51.8125,50.375,50.96875,50.375,2868400.0,27.5991153717041
2000-01-13,50.9375,50.1875,50.65625,50.375,2244400.0,27.5991153717041
2000-01-14,50.46875,49.46875,50.375,49.65625,2541800.0,27.20531463623047
2000-01-18,49.625,48.5625,48.625,48.5625,2114800.0,26.60609245300293
2000-01-19,49.96875,48.875,48.875,49.40625,2628200.0,27.06835174560547
2000-01-20,49.6875,47.25,49.53125,47.5625,3104600.0,26.0582275390625
2000-01-21,48.28125,47.28125,47.625,47.46875,4491800.0,26.00685691833496
2000-01-24,47.90625,45.8125,47.90625,46.375,2971000.0,25.407621383666992
2000-01-25,47.4375,45.125,47.4375,45.6875,3691200.0,25.03095245361328
2000-01-26,48.75,47.65625,47.9375,48.15625,7020800.0,26.383514404296875
2000-01-27,49.15625,48.03125,48.59375,48.125,2914800.0,26.366390228271484
2000-01-28,47.90625,46.125,47.875,46.125,3747400.0,25.270647048950195
2000-01-31,48.6875,46.03125,46.125,46.8125,3282800.0,25.64731216430664
2000-02-01,48.09375,46.875,47.1875,47.0625,2642200.0,25.784273147583008
2000-02-02,47.0,46.0,46.59375,46.25,2924200.0,25.339126586914062
2000-02-03,46.0625,45.0,45.96875,45.84375,3520600.0,25.116552352905273
2000-02-04,46.21875,44.53125,45.96875,44.53125,3293400.0,24.397485733032227
2000-02-07,44.6875,43.3125,44.625,43.8125,3935400.0,24.00370216369629
2000-02-08,45.09375,43.71875,43.8125,43.84375,2884000.0,24.020811080932617
2000-02-09,44.5,43.75,44.3125,43.8125,2600400.0,24.00370216369629
2000-02-10,43.625,42.65625,43.625,43.0,4020000.0,23.558555603027344
2000-02-11,43.25,40.65625,42.6875,41.46875,4491600.0,22.719615936279297
2000-02-14,42.375,41.1875,41.625,41.4375,3356400.0,22.702495574951172
2000-02-15,45.28125,41.75,41.875,44.5625,3736000.0,24.414596557617188
2000-02-16,45.1875,43.78125,44.1875,44.15625,2581800.0,24.19202995300293
2000-02-17,45.9375,44.46875,44.5,44.8125,3405400.0,24.551563262939453
2000-02-18,45.34375,43.1875,44.9375,43.78125,2864200.0,23.98657989501953
2000-02-22,45.21875,43.25,43.875,45.0625,2884600.0,24.688535690307617
2000-02-23,46.96875,45.40625,45.6875,46.15625,4460800.0,25.617496490478516
2000-02-24,46.0625,44.78125,45.9375,45.5,3800200.0,25.253265380859375
2000-02-25,44.65625,42.59375,44.0625,42.875,3627200.0,23.79634666442871
2000-02-28,44.4375,42.5,43.46875,43.21875,3076600.0,23.987131118774414
2000-02-29,44.59375,42.3125,42.65625,44.09375,2765400.0,24.47277069091797
2000-03-01,43.875,42.53125,43.59375,43.0625,2891600.0,23.900409698486328
2000-03-02,43.875,42.84375,43.0625,43.03125,2186000.0,23.883066177368164
2000-03-03,47.3125,43.75,43.875,44.75,4581000.0,24.837003707885742
2000-03-06,45.625,43.625,44.65625,43.625,2052600.0,24.21261215209961
2000-03-07,44.4375,41.0,44.125,41.375,5195600.0,22.963808059692383
2000-03-08,42.125,40.5,41.4375,41.28125,4693200.0,22.911788940429688
2000-03-09,40.96875,40.25,40.40625,40.46875,3258200.0,22.460832595825195
2000-03-10,41.34375,40.1875,40.3125,40.75,5751600.0,22.616924285888672
2000-03-13,40.25,39.375,39.5,39.5,3787800.0,21.92316246032715
2000-03-14,40.0,39.28125,39.59375,39.5625,3156600.0,21.957853317260742
2000-03-15,41.875,39.09375,39.09375,41.25,4240000.0,22.894437789916992
2000-03-16,44.625,41.96875,42.375,44.03125,4804800.0,24.438087463378906
2000-03-17,44.59375,42.9375,43.46875,42.9375,4068200.0,23.831035614013672
2000-03-20,43.90625,42.6875,42.96875,43.5,2727600.0,24.14322853088379
2000-03-21,45.75,43.28125,43.40625,45.21875,3827600.0,25.097158432006836
2000-03-22,44.6875,42.5,44.5,43.0,4404800.0,23.865718841552734
2000-03-23,43.625,42.375,42.375,43.5,4972000.0,24.14322853088379
2000-03-24,46.625,44.84375,45.0,45.4375,5925000.0,25.21857452392578
2000-03-27,45.96875,44.0625,45.46875,44.3125,3254200.0,24.594181060791016
2000-03-28,45.28125,43.8125,44.0,44.4375,2448000.0,24.663545608520508
2000-03-29,44.5,43.6875,44.5,43.8125,3280800.0,24.316669464111328
2000-03-30,45.875,43.8125,44.03125,44.5,3155800.0,24.6982479095459
2000-03-31,46.0,44.28125,45.1875,44.28125,2459200.0,24.576831817626953
2000-04-03,46.1875,44.625,44.6875,45.9375,2871400.0,25.496074676513672
2000-04-04,47.78125,44.75,46.0,46.46875,4841000.0,25.790929794311523
2000-04-05,47.40625,45.53125,46.4375,45.5625,2875800.0,25.28795051574707
2000-04-06,47.4375,45.65625,45.65625,46.6875,1756400.0,25.912343978881836
2000-04-07,47.5625,45.8125,46.8125,45.8125,2501200.0,25.42670249938965
